Subject,Trial,Freq,SignalDetected,AvgPower,PowerVariability,DetectedTimePercentage_1dB,DetectionTime_1dB,DetectedTimePercentage_3dB,DetectionTime_3dB,DetectedTimePercentage_5dB,DetectionTime_5dB
53,2,8.8,0,4.81,2.02,100.00,0.00,66.67,0.00,66.67,0.00
53,3,8.8,0,4.49,5.38,66.67,0.00,66.67,0.00,66.67,0.00
53,0,9.0,0,0.32,1.74,33.33,1.00,0.00,nan,0.00,nan
53,1,9.0,0,1.73,0.38,100.00,0.00,0.00,nan,0.00,nan
53,2,9.0,1,2.28,4.23,66.67,0.00,66.67,0.00,33.33,2.00
53,3,9.0,0,3.42,5.10,66.67,0.00,66.67,0.00,66.67,0.00
53,0,9.2,0,6.59,3.36,100.00,0.00,66.67,0.00,66.67,0.00
53,1,9.2,0,1.78,2.13,66.67,1.00,33.33,1.00,0.00,nan
53,2,9.2,0,-8.27,4.05,0.00,nan,0.00,nan,0.00,nan
53,3,9.2,1,0.81,4.91,33.33,0.00,33.33,0.00,33.33,0.00
53,0,9.4,0,0.95,3.34,66.67,0.00,33.33,0.00,0.00,nan
53,1,9.4,0,5.89,2.80,100.00,0.00,66.67,1.00,66.67,1.00
53,2,9.4,1,1.16,4.50,66.67,0.00,66.67,0.00,0.00,nan
53,3,9.4,0,6.41,2.07,100.00,0.00,100.00,0.00,66.67,0.00
53,0,9.6,0,3.56,1.22,100.00,0.00,33.33,1.00,33.33,1.00
53,1,9.6,0,4.84,1.19,100.00,0.00,100.00,0.00,33.33,1.00
53,2,9.6,0,1.27,4.03,66.67,0.00,66.67,0.00,0.00,nan
53,3,9.6,0,3.41,0.25,100.00,0.00,100.00,0.00,0.00,nan
53,0,9.8,0,3.90,6.33,66.67,0.00,66.67,0.00,66.67,0.00
53,1,9.8,0,4.32,4.17,66.67,1.00,66.67,1.00,66.67,1.00
53,2,9.8,0,0.01,3.44,33.33,2.00,33.33,2.00,0.00,nan
53,3,9.8,0,4.75,1.12,100.00,0.00,100.00,0.00,33.33,2.00
53,0,10.0,0,4.69,4.13,66.67,0.00,66.67,0.00,33.33,1.00
53,1,10.0,0,-0.35,3.64,66.67,0.00,0.00,nan,0.00,nan
53,2,10.0,0,3.11,3.07,66.67,1.00,66.67,1.00,33.33,2.00
53,3,10.0,0,-1.04,3.00,33.33,2.00,0.00,nan,0.00,nan
53,0,10.2,0,0.92,4.35,33.33,2.00,33.33,2.00,33.33,2.00
53,1,10.2,0,-3.54,8.99,33.33,0.00,33.33,0.00,33.33,0.00
53,2,10.2,0,3.48,3.39,66.67,0.00,33.33,0.00,33.33,0.00
53,3,10.2,0,5.26,0.25,100.00,0.00,100.00,0.00,66.67,0.00
53,0,10.4,0,-0.10,6.47,66.67,0.00,66.67,0.00,0.00,nan
53,1,10.4,0,-1.10,4.45,33.33,1.00,33.33,1.00,0.00,nan
53,2,10.4,0,2.62,2.93,33.33,0.00,33.33,0.00,33.33,0.00
53,3,10.4,0,4.78,0.91,100.00,0.00,100.00,0.00,33.33,2.00
53,0,10.6,0,4.49,3.41,66.67,1.00,66.67,1.00,66.67,1.00
53,1,10.6,0,4.75,2.09,100.00,0.00,66.67,1.00,66.67,1.00
53,2,10.6,0,4.15,2.75,100.00,0.00,33.33,1.00,33.33,1.00
53,3,10.6,0,8.37,3.20,100.00,0.00,100.00,0.00,66.67,1.00
53,0,10.8,1,5.06,3.71,66.67,1.00,66.67,1.00,66.67,1.00
53,1,10.8,0,1.93,5.43,66.67,0.00,66.67,0.00,66.67,0.00
53,2,10.8,0,4.16,2.64,66.67,1.00,66.67,1.00,66.67,1.00
53,3,10.8,0,4.00,2.55,66.67,0.00,66.67,0.00,33.33,0.00
53,0,11.0,1,10.68,2.03,100.00,0.00,100.00,0.00,100.00,0.00
53,1,11.0,1,6.60,0.21,100.00,0.00,100.00,0.00,100.00,0.00
53,2,11.0,0,6.24,3.61,100.00,0.00,66.67,0.00,66.67,0.00
53,3,11.0,1,11.42,2.90,100.00,0.00,100.00,0.00,100.00,0.00
53,0,11.2,1,7.44,2.03,100.00,0.00,100.00,0.00,100.00,0.00
53,1,11.2,1,3.53,5.06,66.67,0.00,66.67,0.00,33.33,0.00
53,2,11.2,1,5.67,1.72,100.00,0.00,100.00,0.00,66.67,0.00
53,3,11.2,0,0.94,5.91,33.33,2.00,33.33,2.00,33.33,2.00
53,0,11.4,1,4.50,6.33,66.67,1.00,66.67,1.00,66.67,1.00
53,1,11.4,0,0.79,2.67,33.33,0.00,33.33,0.00,0.00,nan
53,2,11.4,0,1.67,5.02,33.33,2.00,33.33,2.00,33.33,2.00
53,3,11.4,0,-6.24,6.36,0.00,nan,0.00,nan,0.00,nan
53,0,11.6,1,1.29,5.76,33.33,2.00,33.33,2.00,33.33,2.00
53,1,11.6,1,8.08,1.73,100.00,0.00,100.00,0.00,100.00,0.00
53,2,11.6,1,10.86,2.71,100.00,0.00,100.00,0.00,100.00,0.00
53,3,11.6,0,0.59,11.00,66.67,1.00,66.67,1.00,66.67,1.00
53,0,11.8,0,-4.04,8.05,33.33,1.00,33.33,1.00,0.00,nan
53,1,11.8,1,9.94,3.67,100.00,0.00,100.00,0.00,66.67,1.00
53,2,11.8,0,3.93,4.84,66.67,0.00,66.67,0.00,33.33,1.00
53,3,11.8,0,9.61,1.88,100.00,0.00,100.00,0.00,100.00,0.00
53,0,12.0,0,8.85,4.75,100.00,0.00,66.67,1.00,66.67,1.00
53,1,12.0,0,3.97,2.70,100.00,0.00,66.67,0.00,33.33,1.00
53,2,12.0,0,-0.72,3.96,33.33,2.00,33.33,2.00,0.00,nan
53,3,12.0,0,10.19,1.81,100.00,0.00,100.00,0.00,100.00,0.00
53,0,12.2,0,3.33,0.64,100.00,0.00,66.67,0.00,0.00,nan
53,1,12.2,0,2.03,3.93,33.33,2.00,33.33,2.00,33.33,2.00
53,2,12.2,0,4.77,1.40,100.00,0.00,66.67,0.00,66.67,0.00
53,3,12.2,0,-1.34,3.09,0.00,nan,0.00,nan,0.00,nan
53,0,12.4,0,0.70,1.86,33.33,0.00,33.33,0.00,0.00,nan
53,1,12.4,0,-3.92,5.12,33.33,2.00,0.00,nan,0.00,nan
53,2,12.4,0,3.14,0.92,100.00,0.00,33.33,1.00,0.00,nan
53,3,12.4,0,-1.12,3.40,33.33,0.00,0.00,nan,0.00,nan
53,0,12.6,0,0.77,2.82,66.67,0.00,33.33,0.00,0.00,nan
53,1,12.6,0,-0.78,3.22,33.33,1.00,33.33,1.00,0.00,nan
53,2,12.6,0,-0.93,9.34,66.67,0.00,66.67,0.00,33.33,2.00
53,3,12.6,0,-1.07,5.10,33.33,1.00,33.33,1.00,0.00,nan
53,0,12.8,0,3.28,1.83,100.00,0.00,33.33,0.00,33.33,0.00
53,1,12.8,1,1.58,5.28,66.67,1.00,33.33,1.00,33.33,1.00
53,2,12.8,0,1.75,3.04,33.33,0.00,33.33,0.00,33.33,0.00
53,3,12.8,0,3.28,1.30,100.00,0.00,33.33,0.00,33.33,0.00
53,0,13.0,0,-2.51,2.02,0.00,nan,0.00,nan,0.00,nan
53,1,13.0,0,1.49,4.32,66.67,0.00,33.33,2.00,33.33,2.00
53,2,13.0,0,0.40,3.13,66.67,1.00,0.00,nan,0.00,nan
53,3,13.0,0,0.28,2.19,33.33,0.00,33.33,0.00,0.00,nan
53,0,13.2,0,-0.73,4.34,33.33,2.00,33.33,2.00,33.33,2.00
53,1,13.2,0,4.62,1.69,100.00,0.00,100.00,0.00,33.33,1.00
53,2,13.2,0,2.86,4.69,66.67,0.00,33.33,1.00,33.33,1.00
53,3,13.2,0,0.03,2.61,33.33,0.00,33.33,0.00,0.00,nan
53,0,13.4,0,0.40,2.83,33.33,2.00,33.33,2.00,0.00,nan
53,1,13.4,0,1.25,5.21,66.67,0.00,33.33,0.00,33.33,0.00
53,2,13.4,0,-1.73,3.47,33.33,2.00,33.33,2.00,0.00,nan
53,3,13.4,0,-8.51,4.65,0.00,nan,0.00,nan,0.00,nan
53,0,13.6,0,-0.32,3.70,33.33,0.00,33.33,0.00,0.00,nan
53,1,13.6,0,-5.34,4.42,0.00,nan,0.00,nan,0.00,nan
53,2,13.6,0,-2.80,2.83,0.00,nan,0.00,nan,0.00,nan
53,3,13.6,0,-9.24,7.60,0.00,nan,0.00,nan,0.00,nan
53,0,13.8,0,-0.08,1.42,0.00,nan,0.00,nan,0.00,nan
53,1,13.8,0,-1.68,4.42,33.33,2.00,33.33,2.00,0.00,nan
53,2,13.8,0,-5.47,4.97,0.00,nan,0.00,nan,0.00,nan
53,3,13.8,0,-4.47,5.37,33.33,0.00,33.33,0.00,0.00,nan
53,0,14.0,0,1.53,1.54,66.67,1.00,33.33,1.00,0.00,nan
53,1,14.0,0,0.58,2.82,33.33,1.00,33.33,1.00,0.00,nan
53,2,14.0,0,-1.52,1.05,0.00,nan,0.00,nan,0.00,nan
53,3,14.0,0,0.06,1.29,33.33,1.00,0.00,nan,0.00,nan
53,0,14.2,0,-4.24,6.98,33.33,2.00,33.33,2.00,0.00,nan
53,1,14.2,0,-4.98,9.04,33.33,1.00,33.33,1.00,0.00,nan
53,2,14.2,0,-2.48,0.90,0.00,nan,0.00,nan,0.00,nan
53,3,14.2,0,-5.11,1.85,0.00,nan,0.00,nan,0.00,nan
53,0,14.4,0,-5.00,3.52,0.00,nan,0.00,nan,0.00,nan
53,1,14.4,0,-2.71,1.44,0.00,nan,0.00,nan,0.00,nan
53,2,14.4,0,-1.03,3.41,33.33,0.00,0.00,nan,0.00,nan
53,3,14.4,0,-2.44,2.85,0.00,nan,0.00,nan,0.00,nan
53,0,14.6,0,-4.66,4.60,0.00,nan,0.00,nan,0.00,nan
53,1,14.6,0,0.02,2.97,66.67,0.00,0.00,nan,0.00,nan
53,2,14.6,0,-4.50,3.18,0.00,nan,0.00,nan,0.00,nan
53,3,14.6,0,1.35,1.61,66.67,0.00,0.00,nan,0.00,nan
53,0,14.8,0,1.40,2.75,66.67,0.00,33.33,2.00,0.00,nan
53,1,14.8,0,-5.07,7.13,0.00,nan,0.00,nan,0.00,nan
53,2,14.8,0,-4.52,5.04,0.00,nan,0.00,nan,0.00,nan
53,3,14.8,0,1.58,1.90,33.33,0.00,33.33,0.00,0.00,nan
53,0,15.0,0,-3.96,5.87,0.00,nan,0.00,nan,0.00,nan
53,1,15.0,0,-3.13,1.95,0.00,nan,0.00,nan,0.00,nan
53,2,15.0,0,-6.67,1.57,0.00,nan,0.00,nan,0.00,nan
53,3,15.0,0,-3.58,8.55,33.33,1.00,33.33,1.00,33.33,1.00
53,0,15.2,0,-1.58,2.49,33.33,2.00,0.00,nan,0.00,nan
53,1,15.2,0,-7.46,3.98,0.00,nan,0.00,nan,0.00,nan
53,2,15.2,0,-2.55,3.13,0.00,nan,0.00,nan,0.00,nan
53,3,15.2,0,-0.19,2.61,33.33,0.00,0.00,nan,0.00,nan
53,0,15.4,0,-0.45,3.64,33.33,2.00,33.33,2.00,0.00,nan
53,1,15.4,0,-5.73,3.16,0.00,nan,0.00,nan,0.00,nan
53,2,15.4,0,0.18,2.54,33.33,0.00,33.33,0.00,0.00,nan
53,3,15.4,0,-4.24,1.67,0.00,nan,0.00,nan,0.00,nan
53,0,15.6,0,0.58,2.78,33.33,2.00,33.33,2.00,0.00,nan
53,1,15.6,0,-1.74,6.34,33.33,2.00,33.33,2.00,0.00,nan
53,2,15.6,0,-3.67,5.60,33.33,0.00,0.00,nan,0.00,nan
53,3,15.6,0,-4.96,2.55,0.00,nan,0.00,nan,0.00,nan
53,0,15.8,1,3.15,0.78,100.00,0.00,66.67,0.00,0.00,nan
53,1,15.8,0,4.31,0.97,100.00,0.00,100.00,0.00,33.33,0.00
53,2,15.8,0,4.68,1.23,100.00,0.00,100.00,0.00,33.33,0.00
53,3,15.8,0,4.81,1.33,100.00,0.00,100.00,0.00,66.67,0.00
54,0,8.0,0,0.17,1.45,33.33,2.00,0.00,nan,0.00,nan
54,1,8.0,0,2.36,4.71,66.67,0.00,33.33,0.00,33.33,0.00
54,2,8.0,0,-2.32,5.35,33.33,2.00,0.00,nan,0.00,nan
54,3,8.0,0,-3.09,3.00,0.00,nan,0.00,nan,0.00,nan
54,0,8.2,0,-3.20,5.15,33.33,1.00,33.33,1.00,0.00,nan
54,1,8.2,0,3.21,2.83,66.67,1.00,33.33,1.00,33.33,1.00
54,2,8.2,0,-0.33,5.94,66.67,0.00,66.67,0.00,0.00,nan
54,3,8.2,0,1.86,2.41,33.33,1.00,33.33,1.00,33.33,1.00
54,0,8.4,0,-3.35,7.73,33.33,1.00,33.33,1.00,0.00,nan
54,1,8.4,1,3.43,3.67,66.67,0.00,66.67,0.00,66.67,0.00
54,2,8.4,0,2.43,2.91,66.67,1.00,33.33,2.00,33.33,2.00
54,3,8.4,0,-2.48,5.31,33.33,1.00,0.00,nan,0.00,nan
54,0,8.6,0,-0.46,6.40,33.33,2.00,33.33,2.00,33.33,2.00
54,1,8.6,0,0.04,5.15,66.67,0.00,33.33,0.00,33.33,0.00
54,2,8.6,0,2.75,0.67,100.00,0.00,66.67,1.00,0.00,nan
54,3,8.6,1,3.90,0.91,100.00,0.00,66.67,0.00,0.00,nan
54,0,8.8,1,0.36,5.61,33.33,2.00,33.33,2.00,33.33,2.00
54,1,8.8,1,7.80,3.55,100.00,0.00,100.00,0.00,66.67,1.00
54,2,8.8,0,2.87,2.01,66.67,0.00,66.67,0.00,0.00,nan
54,3,8.8,0,1.40,7.90,66.67,1.00,33.33,1.00,33.33,1.00
54,0,9.0,0,-3.65,7.09,33.33,1.00,33.33,1.00,0.00,nan
54,1,9.0,1,1.55,1.17,66.67,0.00,0.00,nan,0.00,nan
54,2,9.0,1,3.13,4.40,66.67,1.00,66.67,1.00,33.33,1.00
54,3,9.0,1,2.90,2.98,66.67,0.00,33.33,0.00,33.33,0.00
54,0,9.2,0,-0.13,3.22,66.67,1.00,0.00,nan,0.00,nan
54,1,9.2,1,6.07,0.82,100.00,0.00,100.00,0.00,100.00,0.00
54,2,9.2,0,2.77,0.69,100.00,0.00,33.33,1.00,0.00,nan
54,3,9.2,0,-0.91,3.74,33.33,2.00,33.33,2.00,0.00,nan
54,0,9.4,0,-6.76,2.77,0.00,nan,0.00,nan,0.00,nan
54,1,9.4,1,1.18,3.13,33.33,0.00,33.33,0.00,33.33,0.00
54,2,9.4,1,2.55,2.49,66.67,0.00,66.67,0.00,0.00,nan
54,3,9.4,1,4.09,3.05,100.00,0.00,33.33,1.00,33.33,1.00
54,0,9.6,0,-0.65,3.53,33.33,0.00,33.33,0.00,0.00,nan
54,1,9.6,1,3.73,4.21,33.33,1.00,33.33,1.00,33.33,1.00
54,2,9.6,0,3.57,1.90,66.67,0.00,66.67,0.00,33.33,1.00
54,3,9.6,1,3.19,2.67,66.67,0.00,66.67,0.00,66.67,0.00
54,0,9.8,0,0.02,3.17,33.33,0.00,33.33,0.00,0.00,nan
54,1,9.8,0,1.71,1.06,66.67,0.00,0.00,nan,0.00,nan
54,2,9.8,0,-0.06,1.88,33.33,0.00,0.00,nan,0.00,nan
54,3,9.8,0,2.62,3.09,66.67,0.00,66.67,0.00,33.33,0.00
54,0,10.0,1,2.40,0.86,100.00,0.00,33.33,2.00,0.00,nan
54,1,10.0,0,-1.72,5.03,33.33,2.00,33.33,2.00,0.00,nan
54,2,10.0,0,0.98,4.97,66.67,0.00,66.67,0.00,0.00,nan
54,3,10.0,1,0.02,8.93,66.67,0.00,33.33,1.00,33.33,1.00
54,0,10.2,1,-0.46,8.59,66.67,0.00,66.67,0.00,33.33,0.00
54,1,10.2,1,1.67,4.66,66.67,0.00,33.33,0.00,33.33,0.00
54,2,10.2,0,3.20,1.56,100.00,0.00,33.33,2.00,33.33,2.00
54,3,10.2,0,4.48,5.22,66.67,0.00,33.33,1.00,33.33,1.00
54,0,10.4,0,1.53,3.07,66.67,0.00,33.33,2.00,33.33,2.00
54,1,10.4,0,3.29,2.59,66.67,0.00,33.33,0.00,33.33,0.00
54,2,10.4,1,4.24,4.04,66.67,0.00,66.67,0.00,33.33,0.00
54,3,10.4,0,-0.85,4.90,33.33,0.00,33.33,0.00,33.33,0.00
54,0,10.6,1,0.87,5.73,66.67,1.00,33.33,1.00,33.33,1.00
54,1,10.6,0,-3.11,10.69,33.33,0.00,33.33,0.00,33.33,0.00
54,2,10.6,0,4.24,0.48,100.00,0.00,100.00,0.00,0.00,nan
54,3,10.6,0,-4.55,7.80,33.33,2.00,0.00,nan,0.00,nan
54,0,10.8,1,8.71,2.49,100.00,0.00,100.00,0.00,100.00,0.00
54,1,10.8,1,3.75,0.46,100.00,0.00,100.00,0.00,0.00,nan
54,2,10.8,0,4.87,1.07,100.00,0.00,100.00,0.00,66.67,1.00
54,3,10.8,0,-2.81,4.69,33.33,1.00,33.33,1.00,0.00,nan
54,0,11.0,0,0.47,2.12,66.67,0.00,0.00,nan,0.00,nan
54,1,11.0,1,3.98,6.81,66.67,0.00,66.67,0.00,33.33,1.00
54,2,11.0,0,-4.35,7.73,33.33,0.00,33.33,0.00,0.00,nan
54,3,11.0,0,-1.23,2.57,33.33,1.00,0.00,nan,0.00,nan
54,0,11.2,0,2.98,2.72,66.67,0.00,66.67,0.00,33.33,2.00
54,1,11.2,1,4.69,1.74,100.00,0.00,100.00,0.00,33.33,1.00
54,2,11.2,0,-1.23,2.28,33.33,0.00,0.00,nan,0.00,nan
54,3,11.2,0,0.44,2.18,33.33,1.00,33.33,1.00,0.00,nan
54,0,11.4,0,0.49,4.41,33.33,0.00,33.33,0.00,33.33,0.00
54,1,11.4,0,-3.48,4.19,33.33,0.00,0.00,nan,0.00,nan
54,2,11.4,0,-1.58,3.13,33.33,1.00,0.00,nan,0.00,nan
54,3,11.4,0,2.85,3.06,66.67,0.00,66.67,0.00,33.33,0.00
54,0,11.6,1,2.89,5.21,66.67,1.00,66.67,1.00,66.67,1.00
54,1,11.6,0,4.34,1.32,100.00,0.00,66.67,0.00,33.33,1.00
54,2,11.6,0,5.34,2.17,100.00,0.00,100.00,0.00,33.33,0.00
54,3,11.6,0,-8.08,12.73,33.33,1.00,0.00,nan,0.00,nan
54,0,11.8,0,0.59,3.32,33.33,2.00,33.33,2.00,0.00,nan
54,1,11.8,0,2.64,1.01,100.00,0.00,33.33,1.00,0.00,nan
54,2,11.8,1,2.15,1.09,66.67,0.00,33.33,1.00,0.00,nan
54,3,11.8,0,-1.88,6.98,66.67,1.00,33.33,1.00,0.00,nan
54,0,12.0,0,-0.33,2.61,33.33,1.00,33.33,1.00,0.00,nan
54,1,12.0,0,2.04,2.13,66.67,0.00,66.67,0.00,0.00,nan
54,2,12.0,0,0.20,0.57,0.00,nan,0.00,nan,0.00,nan
54,3,12.0,1,1.08,4.42,66.67,1.00,33.33,1.00,33.33,1.00
54,0,12.2,0,2.58,1.81,66.67,1.00,33.33,1.00,0.00,nan
54,1,12.2,0,-4.15,3.27,0.00,nan,0.00,nan,0.00,nan
54,2,12.2,0,4.46,1.53,100.00,0.00,100.00,0.00,33.33,0.00
54,3,12.2,0,7.86,4.57,100.00,0.00,66.67,1.00,66.67,1.00
54,0,12.4,1,2.04,6.37,66.67,0.00,66.67,0.00,66.67,0.00
54,1,12.4,1,6.01,1.17,100.00,0.00,100.00,0.00,100.00,0.00
54,2,12.4,1,3.89,3.94,66.67,1.00,66.67,1.00,66.67,1.00
54,3,12.4,1,1.92,0.91,66.67,0.00,33.33,0.00,0.00,nan
54,0,12.6,1,4.93,1.99,100.00,0.00,100.00,0.00,33.33,1.00
54,1,12.6,0,2.69,0.44,100.00,0.00,33.33,2.00,0.00,nan
54,2,12.6,1,3.58,2.26,66.67,0.00,66.67,0.00,33.33,2.00
54,3,12.6,1,7.19,1.11,100.00,0.00,100.00,0.00,100.00,0.00
54,0,12.8,0,-0.76,7.28,66.67,0.00,66.67,0.00,33.33,1.00
54,1,12.8,0,3.54,2.02,66.67,1.00,66.67,1.00,33.33,1.00
54,2,12.8,0,3.57,2.85,66.67,0.00,66.67,0.00,66.67,0.00
54,3,12.8,0,4.49,0.90,100.00,0.00,100.00,0.00,33.33,1.00
54,0,13.0,0,-2.35,6.66,33.33,1.00,33.33,1.00,0.00,nan
54,1,13.0,0,-0.00,2.81,33.33,1.00,33.33,1.00,0.00,nan
54,2,13.0,0,2.51,2.97,66.67,0.00,33.33,0.00,33.33,0.00
54,3,13.0,0,-1.17,2.60,33.33,0.00,0.00,nan,0.00,nan
54,0,13.2,0,2.03,4.85,33.33,2.00,33.33,2.00,33.33,2.00
54,1,13.2,0,4.61,1.25,100.00,0.00,66.67,0.00,33.33,0.00
54,2,13.2,0,8.24,0.50,100.00,0.00,100.00,0.00,100.00,0.00
54,3,13.2,0,-0.89,3.30,33.33,1.00,33.33,1.00,0.00,nan
54,0,13.4,0,6.77,1.57,100.00,0.00,100.00,0.00,66.67,1.00
54,1,13.4,0,-1.09,1.31,0.00,nan,0.00,nan,0.00,nan
54,2,13.4,0,-1.37,3.68,33.33,1.00,0.00,nan,0.00,nan
54,3,13.4,0,-2.24,3.90,33.33,0.00,0.00,nan,0.00,nan
54,0,13.6,0,7.15,0.90,100.00,0.00,100.00,0.00,100.00,0.00
54,1,13.6,1,2.00,7.02,66.67,0.00,33.33,2.00,33.33,2.00
54,2,13.6,0,3.06,5.25,33.33,2.00,33.33,2.00,33.33,2.00
54,3,13.6,0,1.76,4.76,66.67,0.00,33.33,2.00,33.33,2.00
54,0,13.8,0,-2.57,4.36,0.00,nan,0.00,nan,0.00,nan
54,1,13.8,0,-0.46,1.47,0.00,nan,0.00,nan,0.00,nan
54,2,13.8,0,2.23,2.80,66.67,1.00,66.67,1.00,0.00,nan
54,3,13.8,1,1.45,6.30,66.67,1.00,66.67,1.00,66.67,1.00
54,0,14.0,0,-6.77,10.77,33.33,1.00,33.33,1.00,33.33,1.00
54,1,14.0,0,-0.40,4.85,33.33,1.00,33.33,1.00,0.00,nan
54,2,14.0,0,-3.70,2.07,0.00,nan,0.00,nan,0.00,nan
54,3,14.0,0,1.07,4.28,33.33,2.00,33.33,2.00,33.33,2.00
54,0,14.2,0,-2.78,5.41,33.33,0.00,0.00,nan,0.00,nan
54,1,14.2,1,8.22,1.62,100.00,0.00,100.00,0.00,100.00,0.00
54,2,14.2,0,3.61,4.41,66.67,0.00,33.33,2.00,33.33,2.00
54,3,14.2,0,2.27,1.88,66.67,0.00,66.67,0.00,0.00,nan
54,0,14.4,0,1.52,2.00,66.67,0.00,33.33,1.00,0.00,nan
54,1,14.4,1,1.58,1.42,66.67,0.00,33.33,1.00,0.00,nan
54,2,14.4,0,-3.09,2.43,0.00,nan,0.00,nan,0.00,nan
54,3,14.4,0,2.72,3.28,33.33,1.00,33.33,1.00,33.33,1.00
54,0,14.6,1,2.32,4.42,66.67,0.00,66.67,0.00,66.67,0.00
54,1,14.6,0,1.86,1.88,33.33,1.00,33.33,1.00,0.00,nan
54,2,14.6,0,1.88,3.81,33.33,2.00,33.33,2.00,33.33,2.00
54,3,14.6,0,3.46,7.07,66.67,1.00,66.67,1.00,66.67,1.00
54,0,14.8,1,4.51,4.48,66.67,1.00,33.33,2.00,33.33,2.00
54,1,14.8,0,-6.37,3.42,0.00,nan,0.00,nan,0.00,nan
54,2,14.8,1,0.49,2.55,66.67,0.00,33.33,0.00,0.00,nan
54,3,14.8,0,4.77,2.28,100.00,0.00,66.67,0.00,33.33,2.00
54,0,15.0,0,-1.87,1.24,0.00,nan,0.00,nan,0.00,nan
54,1,15.0,1,0.26,3.83,33.33,2.00,33.33,2.00,33.33,2.00
54,2,15.0,1,6.91,2.13,100.00,0.00,100.00,0.00,66.67,1.00
54,3,15.0,1,5.14,1.98,100.00,0.00,66.67,0.00,66.67,0.00
54,0,15.2,0,1.31,1.54,66.67,0.00,33.33,0.00,0.00,nan
54,1,15.2,0,1.29,6.41,66.67,1.00,33.33,1.00,33.33,1.00
54,2,15.2,0,2.97,0.91,100.00,0.00,66.67,0.00,0.00,nan
54,3,15.2,1,2.73,6.22,66.67,0.00,66.67,0.00,66.67,0.00
54,0,15.4,1,2.71,3.70,66.67,1.00,66.67,1.00,33.33,2.00
54,1,15.4,1,5.47,4.62,66.67,1.00,66.67,1.00,66.67,1.00
54,2,15.4,1,4.44,7.26,66.67,0.00,66.67,0.00,66.67,0.00
54,3,15.4,1,4.80,3.85,66.67,0.00,66.67,0.00,66.67,0.00
54,0,15.6,0,2.83,1.01,100.00,0.00,66.67,0.00,0.00,nan
54,1,15.6,0,-0.76,4.60,33.33,2.00,33.33,2.00,33.33,2.00
54,2,15.6,0,-7.22,1.55,0.00,nan,0.00,nan,0.00,nan
54,3,15.6,0,1.43,2.28,66.67,1.00,33.33,2.00,0.00,nan
54,0,15.8,1,3.66,1.17,100.00,0.00,66.67,0.00,33.33,1.00
54,1,15.8,0,0.36,4.81,66.67,0.00,33.33,1.00,33.33,1.00
54,2,15.8,0,1.07,0.17,66.67,1.00,0.00,nan,0.00,nan
54,3,15.8,0,3.93,2.26,100.00,0.00,33.33,1.00,33.33,1.00
55,0,8.0,0,-0.34,3.32,33.33,0.00,33.33,0.00,0.00,nan
55,1,8.0,0,4.78,1.53,100.00,0.00,100.00,0.00,33.33,1.00
55,2,8.0,0,3.73,1.40,100.00,0.00,66.67,0.00,33.33,2.00
55,3,8.0,0,3.65,1.49,100.00,0.00,66.67,0.00,0.00,nan
55,0,8.2,0,4.59,2.19,100.00,0.00,66.67,1.00,33.33,1.00
55,1,8.2,0,5.70,1.32,100.00,0.00,100.00,0.00,66.67,1.00
55,2,8.2,1,9.35,0.90,100.00,0.00,100.00,0.00,100.00,0.00
55,3,8.2,0,1.64,7.54,66.67,0.00,66.67,0.00,66.67,0.00
55,0,8.4,0,1.21,5.76,33.33,2.00,33.33,2.00,33.33,2.00
55,1,8.4,0,4.81,2.64,100.00,0.00,66.67,0.00,33.33,0.00
55,2,8.4,0,3.82,4.17,66.67,0.00,66.67,0.00,66.67,0.00
55,3,8.4,0,5.24,5.52,66.67,1.00,66.67,1.00,66.67,1.00
55,0,8.6,0,4.84,3.24,100.00,0.00,33.33,1.00,33.33,1.00
55,1,8.6,1,3.44,1.38,100.00,0.00,66.67,1.00,33.33,2.00
55,2,8.6,1,3.53,4.00,66.67,0.00,66.67,0.00,66.67,0.00
55,3,8.6,0,-0.92,4.44,33.33,1.00,33.33,1.00,0.00,nan
55,0,8.8,1,6.03,3.16,100.00,0.00,66.67,0.00,33.33,0.00
55,1,8.8,0,1.73,1.83,33.33,2.00,33.33,2.00,0.00,nan
55,2,8.8,0,0.30,4.15,66.67,1.00,33.33,2.00,0.00,nan
55,3,8.8,0,0.32,2.62,33.33,1.00,33.33,1.00,0.00,nan
55,0,9.0,0,0.52,6.37,33.33,0.00,33.33,0.00,33.33,0.00
55,1,9.0,0,-0.08,5.87,33.33,1.00,33.33,1.00,33.33,1.00
55,2,9.0,1,8.94,3.14,100.00,0.00,100.00,0.00,100.00,0.00
55,3,9.0,1,4.68,6.28,66.67,0.00,66.67,0.00,66.67,0.00
55,0,9.2,0,-1.27,4.98,33.33,0.00,33.33,0.00,33.33,0.00
55,1,9.2,0,1.12,10.85,66.67,1.00,66.67,1.00,66.67,1.00
55,2,9.2,0,3.34,1.24,100.00,0.00,33.33,2.00,33.33,2.00
55,3,9.2,0,0.11,5.33,33.33,1.00,33.33,1.00,33.33,1.00
55,0,9.4,0,3.24,4.21,66.67,0.00,33.33,1.00,33.33,1.00
55,1,9.4,0,3.75,3.98,66.67,1.00,66.67,1.00,66.67,1.00
55,2,9.4,1,7.44,1.90,100.00,0.00,100.00,0.00,66.67,1.00
55,3,9.4,0,2.43,5.00,66.67,1.00,66.67,1.00,66.67,1.00
